ЛЮДИ КАК ЛЮДИ;Москва, Солянский пр-д, 4/1;+7 (495) 621-12-01;1 адресов;http://maps.yandex.ru/?text=%D0%9B%D0%AE%D0%94%D0%98+%D0%9A%D0%90%D0%9A+%D0%9B%D0%AE%D0%94%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ЛЮМЬЕРЪ;Москва, ул. Крымский Вал, 10;+7 (499) 238-77-53, +7 (499) 230-38-68;5 адресов;http://maps.yandex.ru/?text=%D0%9B%D0%AE%D0%9C%D0%AC%D0%95%D0%A0%D0%AA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ЛЮРАНА;Москва, ул. Почтовая Б., 34, стр. 5;+7 (495) 739-00-70;1 адресов;http://maps.yandex.ru/?text=%D0%9B%D0%AE%D0%A0%D0%90%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ЛЮСТРА;Москва, ш. Открытое, 9, ТЦ Подсолнухи;+7 (495) 669-10-30;272 адресов;http://maps.yandex.ru/?text=%D0%9B%D0%AE%D0%A1%D0%A2%D0%A0%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ЛЯ ВУАЛЬ
ЛЯ ГУРМЭ;Москва, ул. Полянка Б., 1/3;+7 (499) 230-36-83;1 адресов;http://maps.yandex.ru/?text=%D0%9B%D0%AF+%D0%93%D0%A3%D0%A0%D0%9C%D0%AD&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ЛЯ СИГАЛЬ
М`АРС;Москва, Пушкарев пер., 5;+7 (495) 623-66-90, +7 (495) 623-56-10;2 адресов;http://maps.yandex.ru/?text=%D0%9C%60%D0%90%D0%A0%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МААГУС;Москва, ул. Тульская Б., 2;+7 (495) 954-34-49, +7 (495) 633-09-29, +7 (495) 958-60-67;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%90%D0%93%D0%A3%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАГАЗИН-КАФЕТЕРИЙ;Москва, ул. Садовая-Самотечная, 5;+7 (495) 650-94-18;29 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%93%D0%90%D0%97%D0%98%D0%9D-%D0%9A%D0%90%D0%A4%D0%95%D0%A2%D0%95%D0%A0%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАДАМ ГАЛИФЕ;Москва, просп. Мира, 26, стр. 1;+7 (495) 775-26-01, +7 (495) 741-69-65;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%94%D0%90%D0%9C+%D0%93%D0%90%D0%9B%D0%98%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАКДОНАЛДС;Москва, ул. Русаковская, 26;+7 (499) 268-16-35, +7 (499) 269-11-41;128 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9A%D0%94%D0%9E%D0%9D%D0%90%D0%9B%D0%94%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАКИ-КАФЕ;Москва, просп. Мира, 39а;+7 (495) 688-22-13, +7 (495) 755-60-91, +7 (495) 755-60-92;129 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9A%D0%98-%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАЛАДА;Москва, Гончарный 2-й пер., 3, оф. 4;+7 (495) 915-60-33, +7 (495) 915-18-84;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9B%D0%90%D0%94%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАЛЕНЬКАЯ ЯПОНИЯ;Москва, ул. Новый Арбат, 11, стр. 1, ТЦ Валдай;+7 (495) 691-76-54;8 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9B%D0%95%D0%9D%D0%AC%D0%9A%D0%90%D0%AF+%D0%AF%D0%9F%D0%9E%D0%9D%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАМА ЗОЯ;Москва, просп. Андропова, 11;+7 (967) 270-64-32;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9C%D0%90+%D0%97%D0%9E%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАМА НИНА;Москва, Сеченовский пер., 8;+7 (495) 637-77-43;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9C%D0%90+%D0%9D%D0%98%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАМА ТАО;Москва, Ленинский просп., 70;+7 (495) 287-00-82;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9C%D0%90+%D0%A2%D0%90%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАМИНА ПАСТА;Москва, Спиридоньевский пер., 12/9;+7 (495) 221-64-64, +7 (495) 691-58-36, +7 (495) 730-56-00;3 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9C%D0%98%D0%9D%D0%90+%D0%9F%D0%90%D0%A1%D0%A2%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАНЕРЪ;Москва, пл. Сухаревская М., 12;+7 (495) 937-62-07;6 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9D%D0%95%D0%A0%D0%AA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАНОН;Москва, ул. 1905-го Года, 2;+7 (495) 651-81-00;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9D%D0%9E%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАНХЭТТЕН ГРИЛЬ;Москва, ул. Садовая Б., 5;+7 (495) 363-42-23;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9D%D0%A5%D0%AD%D0%A2%D0%A2%D0%95%D0%9D+%D0%93%D0%A0%D0%98%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАНХЭТТЕН САЛАТ-БАР;Москва, ул. Рождественка, 5/7;+7 (495) 225-58-30, +7 (495) 621-20-06;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%9D%D0%A5%D0%AD%D0%A2%D0%A2%D0%95%D0%9D+%D0%A1%D0%90%D0%9B%D0%90%D0%A2-%D0%91%D0%90%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАРГАРИТА-Р КАФЕ-БАР
МАРИVANNA;Москва, Спиридоньевский пер., 10а;+7 (495) 650-65-00;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%A0%D0%98VANNA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАРИО;Москва, Путевой пр-д, 34а;+7 (926) 695-09-62, +7 (495) 481-37-45;7 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%A0%D0%98%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАРКЕТ;Москва, бул. Цветной, 3/27;+7 (495) 625-41-81;1434 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%A0%D0%9A%D0%95%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАРОКАНА;Москва, Каширское ш., 61, корп.2;+7 (495) 937-07-19;3 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%A0%D0%9E%D0%9A%D0%90%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАРРАКЕШ;Москва, бул. Страстной, 4, стр. 1;+7 (495) 694-39-56;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%A0%D0%A0%D0%90%D0%9A%D0%95%D0%A8&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАСКА;Москва, ул. Рождественка, 6;+7 (495) 624-18-08, +7 (495) 624-22-37;23 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%A1%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАТРЕШКА;Москва, Никитский бул., 8а;+7 (495) 695-75-70;6 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%A2%D0%A0%D0%95%D0%A8%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАХАРАДЖА;Москва, Театральный пр-д, 5;+7 (495) 781-08-43;3 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%90%D0%A5%D0%90%D0%A0%D0%90%D0%94%D0%96%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МАЯКI
МЕГА КЕЙТЕРИНГ
МЕГА ФУДЗ;Москва, просп. Андропова, 22;+7 (495) 625-77-50, +7 (495) 741-63-42;3 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%93%D0%90+%D0%A4%D0%A3%D0%94%D0%97&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕДЯНИК-CLUB
МЕЛАНЗАНА;Москва, ул. Петровка, 5;+7 (495) 775-19-69, +7 (495) 775-19-59;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%9B%D0%90%D0%9D%D0%97%D0%90%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕЛЕНКА;Москва, ул. Солянка, 1/2, стр. 1;+7 (495) 624-51-10, +7 (495) 933-83-19;8 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%9B%D0%95%D0%9D%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕНЗА;Москва, Сокольническая пл., 9, корп.1;+7 (499) 269-85-05;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%9D%D0%97%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕСТО ПОД СОЛНЦЕМ;Москва, ул. Никольская, 25, этаж 6;+7 (495) 933-77-15, +7 (495) 933-77-16, +7 (495) 933-77-19;6 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%A1%D0%A2%D0%9E+%D0%9F%D0%9E%D0%94+%D0%A1%D0%9E%D0%9B%D0%9D%D0%A6%D0%95%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕТР ПИВА;Москва, ул. Сущёвская, 9;+7 (499) 973-07-77;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%A2%D0%A0+%D0%9F%D0%98%D0%92%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕТРО БАР;Москва, Черкасский Б. пер., 4, стр. 2;+7 (495) 621-43-48;3 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%A2%D0%A0%D0%9E+%D0%91%D0%90%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕТРО ПИВНОЙ РЕСТОРАН;Москва, ул. Радищевская Верхняя, 2/1;+7 (495) 915-28-18, +7 (495) 915-29-19;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%A2%D0%A0%D0%9E+%D0%9F%D0%98%D0%92%D0%9D%D0%9E%D0%99+%D0%A0%D0%95%D0%A1%D0%A2%D0%9E%D0%A0%D0%90%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕТРО-КЛУБ;Москва, ул. Седова, 12а;+7 (903) 213-08-28, +7 (906) 708-96-59;3 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%A2%D0%A0%D0%9E-%D0%9A%D0%9B%D0%A3%D0%91&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕТРОПОЛЬ;Москва, ул. Донская, 13;+7 (495) 933-33-10, +7 (495) 933-33-00;13 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%A2%D0%A0%D0%9E%D0%9F%D0%9E%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЕЩАНСКАЯ СЛОБОДА;Москва, ул. Гиляровского, 35;+7 (495) 681-05-39, +7 (495) 681-25-49;4 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%95%D0%A9%D0%90%D0%9D%D0%A1%D0%9A%D0%90%D0%AF+%D0%A1%D0%9B%D0%9E%D0%91%D0%9E%D0%94%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МИКСТУРА КЛУБ-БАР
МИЛИ;Москва, Ленинградский просп., 39а;+7 (495) 745-89-92, +7 (495) 745-89-93, +7 (495) 745-86-80, +7 (495) 745-89-90;40 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%98%D0%9B%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МИЛЛЕНИУМ;Москва, Южнопортовый 2-й пр-д, 18, стр. 2;+7 (495) 101-24-01, +7 (495) 101-24-24;46 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%98%D0%9B%D0%9B%D0%95%D0%9D%D0%98%D0%A3%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МИО;Москва, Калужская пл., 1;+7 (499) 238-58-48;12 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%98%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МИР ПИЦЦЫ;Москва, ул. Краснодарская, 58г;+7 (495) 358-14-82;3 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%98%D0%A0+%D0%9F%D0%98%D0%A6%D0%A6%D0%AB&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МИСАТО;Москва, ул. Мясницкая, 47;+7 (495) 762-02-28, +7 (495) 725-03-33;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%98%D0%A1%D0%90%D0%A2%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МНК;Москва, ул. 2-я Магистральная, 18а;+7 (495) 710-70-27;14 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9D%D0%9A&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОЛИС ПАБ
МОМО;Москва, ул. Пятницкая, 66, стр. 2;+7 (495) 953-95-20;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9E%D0%9C%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОНПАНСЬЕ;Москва, ул. Тимура Фрунзе, 36/5;+7 (499) 246-84-38, +7 (495) 988-26-56, +7 (495) 506-00-33;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9E%D0%9D%D0%9F%D0%90%D0%9D%D0%A1%D0%AC%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОНТЕРОССО;Москва, Таганская пл., 10/2;+7 (495) 792-32-30;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9E%D0%9D%D0%A2%D0%95%D0%A0%D0%9E%D0%A1%D0%A1%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОРЕ ВРЕМЕНИ;Москва, ул. Полянка Б., 51а, корп.9;+7 (495) 953-49-13;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9E%D0%A0%D0%95+%D0%92%D0%A0%D0%95%D0%9C%D0%95%D0%9D%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОСКВА КУПЕЧЕСКАЯ;Москва, ул. Садовая-Кудринская, 8/12, стр. 1;+7 (495) 691-08-10, +7 (495) 691-05-45;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9E%D0%A1%D0%9A%D0%92%D0%90+%D0%9A%D0%A3%D0%9F%D0%95%D0%A7%D0%95%D0%A1%D0%9A%D0%90%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОСКОВСКИЙ;Москва, Ильменский пр-д, 1;+7 (495) 647-03-87, +7 (499) 341-98-60, +7 (495) 984-76-33;7679 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9E%D0%A1%D0%9A%D0%9E%D0%92%D0%A1%D0%9A%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОСКОВСКИЙ ДВОРИК;Москва, ул. Вересковая, 6;+7 (985) 181-66-46, +7 (926) 532-78-30;5 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9E%D0%A1%D0%9A%D0%9E%D0%92%D0%A1%D0%9A%D0%98%D0%99+%D0%94%D0%92%D0%9E%D0%A0%D0%98%D0%9A&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОСКОВСКОЕ ВРЕМЯ;Москва, ш. Энтузиастов, 12, корп.2, Город ТК;+7 (495) 783-20-14;24 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%9E%D0%A1%D0%9A%D0%9E%D0%92%D0%A1%D0%9A%D0%9E%D0%95+%D0%92%D0%A0%D0%95%D0%9C%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МОСКОВСКОЕ ТПО
МУЛАТ ТОМАС;Москва, ул. Дмитровка Б., 17;+7 (495) 694-62-52;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%A3%D0%9B%D0%90%D0%A2+%D0%A2%D0%9E%D0%9C%D0%90%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МУЛЬТИ МЕНЮ КЕЙТЕРИНГ
МУ-МУ;Москва, ул. Арбат, 45/24;+7 (499) 241-13-64;118 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%A3-%D0%9C%D0%A3&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МУРОМСКАЯ СЛОБОДА;Москва, Кривоникольский пер., 8, стр. 1;+7 (495) 691-75-49;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%A3%D0%A0%D0%9E%D0%9C%D0%A1%D0%9A%D0%90%D0%AF+%D0%A1%D0%9B%D0%9E%D0%91%D0%9E%D0%94%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МУСКАТ;Москва, бул. Ореховый, 15, стр. 1;+7 (495) 393-67-90, +7 (495) 393-43-77;5 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%A3%D0%A1%D0%9A%D0%90%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЮНХЕН;Москва, ул. Народного Ополчения, 45, стр. 1;+7 (499) 194-32-15;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%AE%D0%9D%D0%A5%D0%95%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЯСНОЙ КЛУБ;Москва, ул. Кузнецкий Мост, 19, стр. 1;+7 (495) 625-17-29;1 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%AF%D0%A1%D0%9D%D0%9E%D0%99+%D0%9A%D0%9B%D0%A3%D0%91&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
МЯТА;Москва, Лужнецкий пр-д, 1а;+7 (499) 245-71-49, +7 (499) 245-70-41, +7 (499) 245-70-42, +7 (495) 245-22-45, +7 (499) 245-22-45;2 адресов;http://maps.yandex.ru/?text=%D0%9C%D0%AF%D0%A2%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА БАСМАННОЙ;Москва, Басманный 1-й пер., 12;+7 (495) 607-60-80, +7 (495) 607-67-48;15 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%91%D0%90%D0%A1%D0%9C%D0%90%D0%9D%D0%9D%D0%9E%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА БРЕСТСКОЙ ТРАКТИР;Москва, ул. Брестская 2-я, 41;+7 (499) 251-45-07;1 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%91%D0%A0%D0%95%D0%A1%D0%A2%D0%A1%D0%9A%D0%9E%D0%99+%D0%A2%D0%A0%D0%90%D0%9A%D0%A2%D0%98%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА БРУДЕРШАФТ;Москва, ул. Люблинская, 163/1;+7 (495) 349-78-09;2 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%91%D0%A0%D0%A3%D0%94%D0%95%D0%A0%D0%A8%D0%90%D0%A4%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА ВАРВАРКЕ;Москва, ул. Варварка, 2;+7 (495) 698-30-82, +7 (495) 698-33-98;11 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%92%D0%90%D0%A0%D0%92%D0%90%D0%A0%D0%9A%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА ЗНАМЕНКЕ;Москва, ул. Знаменка, 13, стр. 3;+7 (495) 691-92-20, +7 (495) 691-33-23;1 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%97%D0%9D%D0%90%D0%9C%D0%95%D0%9D%D0%9A%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА ЛЕСТНИЦЕ;Москва, Волгоградский просп., 32, корп.25, эт. 2, место 42;+7 (905) 537-77-23;12 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%9B%D0%95%D0%A1%D0%A2%D0%9D%D0%98%D0%A6%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА МЕЩАНКЕ;Москва, ул. Мещанская, 12;+7 (495) 684-74-13;2 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%9C%D0%95%D0%A9%D0%90%D0%9D%D0%9A%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА ПРЕЧИСТЕНКЕ;Москва, ул. Пречистенка, 1;+7 (495) 695-84-95;4 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%9F%D0%A0%D0%95%D0%A7%D0%98%D0%A1%D0%A2%D0%95%D0%9D%D0%9A%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА ПРОСПЕКТЕ МИРА;Москва, Слесарный пер., 5;+7 (495) 788-11-22;5 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%9F%D0%A0%D0%9E%D0%A1%D0%9F%D0%95%D0%9A%D0%A2%D0%95+%D0%9C%D0%98%D0%A0%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА РОЖДЕСТВЕНКЕ;Москва, ул. Рождественка, 6/9, корп.20, стр. 1;+7 (495) 628-15-76;1 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%A0%D0%9E%D0%96%D0%94%D0%95%D0%A1%D0%A2%D0%92%D0%95%D0%9D%D0%9A%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НА САДОВОЙ;Московская обл., Ленинский р-н, Румянцево дер., корп.В, стр. 2, Бизнес Парк Румянцево;+7 (495) 228-09-51, +7 (985) 774-54-17;23 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90+%D0%A1%D0%90%D0%94%D0%9E%D0%92%D0%9E%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НАВАРРОС;Москва, Шмитовский пр-д, 23, стр. 4;+7 (499) 259-37-91, +7 (499) 256-10-49;1 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90%D0%92%D0%90%D0%A0%D0%A0%D0%9E%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НАШ ДВОР;Москва, ул. Амурская, 19;+7 (495) 462-48-73;2 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%90%D0%A8+%D0%94%D0%92%D0%9E%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НЕВСКОЕ;Москва, Петровско-Разумовский Стар. пр-д, 2а, стр. 1;+7 (495) 797-59-59;24 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%95%D0%92%D0%A1%D0%9A%D0%9E%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
НЕГЛИННЫЙ ВЕРХ;Москва, ул. Кузнецкий Мост, 9/10;+7 (495) 623-62-63;1 адресов;http://maps.yandex.ru/?text=%D0%9D%D0%95%D0%93%D0%9B%D0%98%D0%9D%D0%9D%D0%AB%D0%99+%D0%92%D0%95%D0%A0%D0%A5&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
